trackFolder,title,artist,folderIndex,trackKeyCount,IllustrationKey,IllustrationBundle,IllustrationAssetTypes,IllustrationSourceFile,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationBlurKey,IllustrationBlurBundle,IllustrationBlurAssetTypes,IllustrationBlurSourceFile,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationLowResKey,IllustrationLowResBundle,IllustrationLowResAssetTypes,IllustrationLowResSourceFile,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,musicKey,musicBundle,musicAssetTypes,musicSourceFile,musicObjectName,musicWidth,musicHeight,musicFormat,musicLength,musicFrequency,musicChannels,chartEZKey,chartEZBundle,chartEZAssetTypes,chartEZSourceFile,chartEZFormatVersion,chartEZOffset,chartEZJudgeLineCount,chartEZNoteCount,chartEZBPMS,chartEZErrorVariant,chartHDKey,chartHDBundle,chartHDAssetTypes,chartHDSourceFile,chartHDFormatVersion,chartHDOffset,chartHDJudgeLineCount,chartHDNoteCount,chartHDBPMS,chartHDErrorVariant,chartINKey,chartINBundle,chartINAssetTypes,chartINSourceFile,chartINFormatVersion,chartINOffset,chartINJudgeLineCount,chartINNoteCount,chartINBPMS,chartINErrorVariant,chartATKey,chartATBundle,chartATAssetTypes,chartATSourceFile,chartATFormatVersion,chartATOffset,chartATJudgeLineCount,chartATNoteCount,chartATBPMS,chartATErrorVariant,chartLegacyKey,chartLegacyBundle,chartLegacyAssetTypes,chartLegacySourceFile,chartLegacyFormatVersion,chartLegacyOffset,chartLegacyJudgeLineCount,chartLegacyNoteCount,chartLegacyBPMS,chartLegacyErrorVariant
CrushBETA.shadow_bling.0,CrushBETA,shadow_bling,0,10,Assets/Tracks/CrushBETA.shadow_bling.0/Illustration.jpg,e521c31dcf69997be378689438680ee5.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e521c31dcf69997be378689438680ee5.bundle,Illustration,2048,1080,3,Assets/Tracks/CrushBETA.shadow_bling.0/IllustrationBlur.jpg,3de28e4b0ee101ca109d7880bd533822.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,3de28e4b0ee101ca109d7880bd533822.bundle,IllustrationBlur,256,135,3,Assets/Tracks/CrushBETA.shadow_bling.0/IllustrationLowRes.jpg,dd92c58476ee94c8fa2e13868428fd2f.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,dd92c58476ee94c8fa2e13868428fd2f.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/CrushBETA.shadow_bling.0/music.wav,7df34c2a1d9c1e80337c991344a299dd.bundle,UnityEngine.AudioClip,7df34c2a1d9c1e80337c991344a299dd.bundle,music,,,,135.60313415527344,44100,2,Assets/Tracks/CrushBETA.shadow_bling.0/Chart_EZ.json,7fc68bb202db154a493ae52ba0b9f00f.bundle,UnityEngine.TextAsset,7fc68bb202db154a493ae52ba0b9f00f.bundle,3,0.0,4,270,200.0,,Assets/Tracks/CrushBETA.shadow_bling.0/Chart_HD.json,636f29507ef74a67a1e2e59c8b4e670d.bundle,UnityEngine.TextAsset,636f29507ef74a67a1e2e59c8b4e670d.bundle,3,0.0,15,666,200.0,,Assets/Tracks/CrushBETA.shadow_bling.0/Chart_IN.json,3e205a07b5594b3c483b61a17c80b71d.bundle,UnityEngine.TextAsset,3e205a07b5594b3c483b61a17c80b71d.bundle,3,0.0,23,977,200.0,,,,,,,,,,,,,,,,,,,,,
Cthugha.USAO.0,Cthugha,USAO,0,11,Assets/Tracks/Cthugha.USAO.0/Illustration.jpg,adfff4cdfa820ca2365b487e24c95971.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,adfff4cdfa820ca2365b487e24c95971.bundle,Illustration,2048,1080,3,Assets/Tracks/Cthugha.USAO.0/IllustrationBlur.jpg,d3a570111f83d4348696a4f6c9afbab3.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d3a570111f83d4348696a4f6c9afbab3.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Cthugha.USAO.0/IllustrationLowRes.jpg,e99c3dd381534b9c375bbd7c155cbe69.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e99c3dd381534b9c375bbd7c155cbe69.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Cthugha.USAO.0/music.wav,674bfc820380b48bc59dad3ade650015.bundle,UnityEngine.AudioClip,674bfc820380b48bc59dad3ade650015.bundle,music,,,,155.6971435546875,44100,2,Assets/Tracks/Cthugha.USAO.0/Chart_EZ.json,44719f0ef4193c1114294b012d337cea.bundle,UnityEngine.TextAsset,44719f0ef4193c1114294b012d337cea.bundle,3,0.0,8,378,213.0,,Assets/Tracks/Cthugha.USAO.0/Chart_HD.json,c6f5e138bb0386cf5ada0f65de6d0e9e.bundle,UnityEngine.TextAsset,c6f5e138bb0386cf5ada0f65de6d0e9e.bundle,3,0.0,15,697,213.0,,Assets/Tracks/Cthugha.USAO.0/Chart_IN.json,9022ede66b42ca5a5fcf530700cbe8c6.bundle,UnityEngine.TextAsset,9022ede66b42ca5a5fcf530700cbe8c6.bundle,3,0.0,13,1333,213.0,,Assets/Tracks/Cthugha.USAO.0/Chart_AT.json,2225123d9e424cfa3f0313273082077c.bundle,UnityEngine.TextAsset,2225123d9e424cfa3f0313273082077c.bundle,3,0.0,24,1444,213.0,,,,,,,,,,,
Cuvism.Fl00tvsHalv.0,Cuvism,Fl00tvsHalv,0,11,Assets/Tracks/Cuvism.Fl00tvsHalv.0/Illustration.jpg,7964e49e13eb9bae721ae5ab3fd67040.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7964e49e13eb9bae721ae5ab3fd67040.bundle,Illustration,2048,1080,3,Assets/Tracks/Cuvism.Fl00tvsHalv.0/IllustrationBlur.jpg,80127c6d1c52def2aa0f8e7a8ac94c3e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,80127c6d1c52def2aa0f8e7a8ac94c3e.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Cuvism.Fl00tvsHalv.0/IllustrationLowRes.jpg,c5479f6fcdf0e8ac301bf862a2d12b17.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c5479f6fcdf0e8ac301bf862a2d12b17.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Cuvism.Fl00tvsHalv.0/music.wav,85082411b52bd9f65ba212d70f613d37.bundle,UnityEngine.AudioClip,85082411b52bd9f65ba212d70f613d37.bundle,music,,,,160.8257598876953,44100,2,Assets/Tracks/Cuvism.Fl00tvsHalv.0/Chart_EZ.json,7c0ac33697f44a5b8c2035701632956c.bundle,UnityEngine.TextAsset,7c0ac33697f44a5b8c2035701632956c.bundle,3,0.0,24,222,194.0,,Assets/Tracks/Cuvism.Fl00tvsHalv.0/Chart_HD.json,ba34094d6113ef731db55eab793c44dd.bundle,UnityEngine.TextAsset,ba34094d6113ef731db55eab793c44dd.bundle,3,0.0,20,761,194.0,,Assets/Tracks/Cuvism.Fl00tvsHalv.0/Chart_IN.json,a1eac50ed22717b31bf3c366d677264f.bundle,UnityEngine.TextAsset,a1eac50ed22717b31bf3c366d677264f.bundle,3,0.0,18,830,194.0,,Assets/Tracks/Cuvism.Fl00tvsHalv.0/Chart_AT.json,2236f40f035ea826ee7e0557a5c25fbb.bundle,UnityEngine.TextAsset,2236f40f035ea826ee7e0557a5c25fbb.bundle,3,0.0,24,1088,194.0,,,,,,,,,,,
DESTRUCTION321.Normal1zervsBrokenNerdz.0,DESTRUCTION321,Normal1zervsBrokenNerdz,0,11,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/Illustration.jpg,9c2afca200ae6bd04a52ec1c0162561e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,9c2afca200ae6bd04a52ec1c0162561e.bundle,Illustration,2048,1080,3,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/IllustrationBlur.jpg,59220880f5f0d49f2163b4844391add3.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,59220880f5f0d49f2163b4844391add3.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/IllustrationLowRes.jpg,a738d0278ebf9ea2204afef6e35832c2.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,a738d0278ebf9ea2204afef6e35832c2.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/music.wav,95381a349aa1eb525d9db76e272d8a71.bundle,UnityEngine.AudioClip,95381a349aa1eb525d9db76e272d8a71.bundle,music,,,,159.09413146972656,44100,2,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/Chart_EZ.json,a6fc95f9e6ce31fbad4ab17d49de1276.bundle,UnityEngine.TextAsset,a6fc95f9e6ce31fbad4ab17d49de1276.bundle,3,0.0,24,1060,321.321,,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/Chart_HD.json,0f3b3e24de2cc1eeca8e6525b8a1b994.bundle,UnityEngine.TextAsset,0f3b3e24de2cc1eeca8e6525b8a1b994.bundle,3,0.0,22,1250,321.321,,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/Chart_IN.json,c37d94495d411f66786ebf25e24acb0c.bundle,UnityEngine.TextAsset,c37d94495d411f66786ebf25e24acb0c.bundle,3,0.0,24,1532,321.321,,Assets/Tracks/DESTRUCTION321.Normal1zervsBrokenNerdz.0/Chart_AT.json,720f8574c6301325219a43c019408b08.bundle,UnityEngine.TextAsset,720f8574c6301325219a43c019408b08.bundle,3,0.0,24,2330,321.321,,,,,,,,,,,
DancewithSilence.かめりあ.0,DancewithSilence,かめりあ,0,10,Assets/Tracks/DancewithSilence.かめりあ.0/Illustration.jpg,6ad5add4a2ab5dae86d4edcd35eede13.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,6ad5add4a2ab5dae86d4edcd35eede13.bundle,Illustration,2048,1080,3,Assets/Tracks/DancewithSilence.かめりあ.0/IllustrationBlur.jpg,5456d67233387b7a6a4b3f22f93fdd6a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,5456d67233387b7a6a4b3f22f93fdd6a.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DancewithSilence.かめりあ.0/IllustrationLowRes.jpg,10d213634e3271eade27abfb79a93b54.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,10d213634e3271eade27abfb79a93b54.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DancewithSilence.かめりあ.0/music.wav,28981f36aa758d6f32fdfe513e858828.bundle,UnityEngine.AudioClip,28981f36aa758d6f32fdfe513e858828.bundle,music,,,,179.48292541503906,44100,2,Assets/Tracks/DancewithSilence.かめりあ.0/Chart_EZ.json,05a5f9cb8d1641560d3017dcf8989d55.bundle,UnityEngine.TextAsset,05a5f9cb8d1641560d3017dcf8989d55.bundle,3,0.0,14,170,128.0,,Assets/Tracks/DancewithSilence.かめりあ.0/Chart_HD.json,f0602320cafbed83293d3b8148d9dad9.bundle,UnityEngine.TextAsset,f0602320cafbed83293d3b8148d9dad9.bundle,3,0.0,8,552,128.0,,Assets/Tracks/DancewithSilence.かめりあ.0/Chart_IN.json,e719386d785e68200e4b16448dc368e1.bundle,UnityEngine.TextAsset,e719386d785e68200e4b16448dc368e1.bundle,3,0.0,24,1125,128.0,,,,,,,,,,,,,,,,,,,,,
Dash.小红Akane李祥辉.0,Dash,小红Akane李祥辉,0,10,Assets/Tracks/Dash.小红Akane李祥辉.0/Illustration.jpg,9fd051aa045e546ef3eab95c077e74e0.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,9fd051aa045e546ef3eab95c077e74e0.bundle,Illustration,2048,1080,3,Assets/Tracks/Dash.小红Akane李祥辉.0/IllustrationBlur.jpg,38c4045bfbb696afdcf2b92fcd87ddee.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,38c4045bfbb696afdcf2b92fcd87ddee.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Dash.小红Akane李祥辉.0/IllustrationLowRes.jpg,d21fba1d71902c254ddf2190b1c8f832.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d21fba1d71902c254ddf2190b1c8f832.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Dash.小红Akane李祥辉.0/music.wav,78535d0e4982781afcc2550933913492.bundle,UnityEngine.AudioClip,78535d0e4982781afcc2550933913492.bundle,music,,,,114.19428253173828,44100,2,Assets/Tracks/Dash.小红Akane李祥辉.0/Chart_EZ.json,f5533b4252b4bfc87437d5c62626639b.bundle,UnityEngine.TextAsset,f5533b4252b4bfc87437d5c62626639b.bundle,3,0.0,1,114,128.0,,Assets/Tracks/Dash.小红Akane李祥辉.0/Chart_HD.json,f6e257e6be41ea9deb49fc7cf65a4cbb.bundle,UnityEngine.TextAsset,f6e257e6be41ea9deb49fc7cf65a4cbb.bundle,3,0.0,1,210,128.0,,Assets/Tracks/Dash.小红Akane李祥辉.0/Chart_IN.json,db0a0803ed1d5c501448d508262df287.bundle,UnityEngine.TextAsset,db0a0803ed1d5c501448d508262df287.bundle,3,0.0,5,346,128.0,,,,,,,,,,,,,,,,,,,,,
DataErr0r.Cosmograph.0,DataErr0r,Cosmograph,0,10,Assets/Tracks/DataErr0r.Cosmograph.0/Illustration.jpg,b107c32045ad92540be398fc2770bac5.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b107c32045ad92540be398fc2770bac5.bundle,Illustration,2048,1080,3,Assets/Tracks/DataErr0r.Cosmograph.0/IllustrationBlur.jpg,6121281e1c470e655c6674bbbabe6955.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,6121281e1c470e655c6674bbbabe6955.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DataErr0r.Cosmograph.0/IllustrationLowRes.jpg,621ab2f183ed89b1f0d57734a72b2d59.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,621ab2f183ed89b1f0d57734a72b2d59.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DataErr0r.Cosmograph.0/music.wav,c089447a735a25aab9b1e4ff96de3471.bundle,UnityEngine.AudioClip,c089447a735a25aab9b1e4ff96de3471.bundle,music,,,,124.01387786865234,44100,2,Assets/Tracks/DataErr0r.Cosmograph.0/Chart_EZ.json,fd8500208af55be6a030f43e2915fda5.bundle,UnityEngine.TextAsset,fd8500208af55be6a030f43e2915fda5.bundle,3,0.0,19,50,180.0,,Assets/Tracks/DataErr0r.Cosmograph.0/Chart_HD.json,e26b9fb9a6156085bb08155b41d30e76.bundle,UnityEngine.TextAsset,e26b9fb9a6156085bb08155b41d30e76.bundle,3,0.0,10,400,180.0,,Assets/Tracks/DataErr0r.Cosmograph.0/Chart_IN.json,de4bbb8b0514f32ed59ab2d98bbebe0d.bundle,UnityEngine.TextAsset,de4bbb8b0514f32ed59ab2d98bbebe0d.bundle,3,0.0,23,613,180.0,,,,,,,,,,,,,,,,,,,,,
DeadSoul.SoundSouler.0,DeadSoul,SoundSouler,0,10,Assets/Tracks/DeadSoul.SoundSouler.0/Illustration.jpg,02c6b6406c32b0c961f2fb6b92154c9e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,02c6b6406c32b0c961f2fb6b92154c9e.bundle,Illustration,2048,1080,3,Assets/Tracks/DeadSoul.SoundSouler.0/IllustrationBlur.jpg,c90464074cdb992cbbcfa50cb33840c2.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c90464074cdb992cbbcfa50cb33840c2.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DeadSoul.SoundSouler.0/IllustrationLowRes.jpg,b2893f29d2f582ca67e3fd51cef84b2a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b2893f29d2f582ca67e3fd51cef84b2a.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DeadSoul.SoundSouler.0/music.wav,3dab59d1cc8f6a24f7009191c8b1acd1.bundle,UnityEngine.AudioClip,3dab59d1cc8f6a24f7009191c8b1acd1.bundle,music,,,,147.29722595214844,44100,2,Assets/Tracks/DeadSoul.SoundSouler.0/Chart_EZ.json,2414508a31c5a6b0b98484ecd630a79b.bundle,UnityEngine.TextAsset,2414508a31c5a6b0b98484ecd630a79b.bundle,3,0.0,2,273,132.0,,Assets/Tracks/DeadSoul.SoundSouler.0/Chart_HD.json,1572c8f9071cc3c9bbe59901fb94979c.bundle,UnityEngine.TextAsset,1572c8f9071cc3c9bbe59901fb94979c.bundle,3,0.0,10,613,132.0,,Assets/Tracks/DeadSoul.SoundSouler.0/Chart_IN.json,e22f72c532465424ad11aa406c114a19.bundle,UnityEngine.TextAsset,e22f72c532465424ad11aa406c114a19.bundle,3,0.0,10,787,132.0,,,,,,,,,,,,,,,,,,,,,
Demiurge.Rabpit.0,Demiurge,Rabpit,0,10,Assets/Tracks/Demiurge.Rabpit.0/Illustration.jpg,b6888c0b2ffb0558255c681b21209284.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b6888c0b2ffb0558255c681b21209284.bundle,Illustration,2048,1080,3,Assets/Tracks/Demiurge.Rabpit.0/IllustrationBlur.jpg,310131b240cd7377c91d757a0908ca4c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,310131b240cd7377c91d757a0908ca4c.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Demiurge.Rabpit.0/IllustrationLowRes.jpg,cbf84c96a86e94a3bd51b482ce816234.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,cbf84c96a86e94a3bd51b482ce816234.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Demiurge.Rabpit.0/music.wav,fd1f8dcffc50800b940ee36ae5500b3d.bundle,UnityEngine.AudioClip,fd1f8dcffc50800b940ee36ae5500b3d.bundle,music,,,,169.34869384765625,48000,2,Assets/Tracks/Demiurge.Rabpit.0/Chart_EZ.json,1da262c504cb6969c282fa25189ba005.bundle,UnityEngine.TextAsset,1da262c504cb6969c282fa25189ba005.bundle,3,0.0,18,100,111.0,,Assets/Tracks/Demiurge.Rabpit.0/Chart_HD.json,a13e20b91ca42b21ab0b82d5e4b095f2.bundle,UnityEngine.TextAsset,a13e20b91ca42b21ab0b82d5e4b095f2.bundle,3,0.0,3,445,111.0,,Assets/Tracks/Demiurge.Rabpit.0/Chart_IN.json,35dc9a0642cbd415aa1824b4033c4038.bundle,UnityEngine.TextAsset,35dc9a0642cbd415aa1824b4033c4038.bundle,3,0.0,19,520,111.0;222.0,,,,,,,,,,,,,,,,,,,,,
Demonkin.ForgedReigns.0,Demonkin,ForgedReigns,0,10,Assets/Tracks/Demonkin.ForgedReigns.0/Illustration.jpg,d7edb4342babbd8397c219acfa682352.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d7edb4342babbd8397c219acfa682352.bundle,Illustration,2048,1080,3,Assets/Tracks/Demonkin.ForgedReigns.0/IllustrationBlur.jpg,9a754de5dcb370266a839615f09882c8.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,9a754de5dcb370266a839615f09882c8.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Demonkin.ForgedReigns.0/IllustrationLowRes.jpg,c64eabd05485c0b40338b7cdee10df92.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c64eabd05485c0b40338b7cdee10df92.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Demonkin.ForgedReigns.0/music.wav,8c8c6f3a83b9bb095fc9e23a8585cea9.bundle,UnityEngine.AudioClip,8c8c6f3a83b9bb095fc9e23a8585cea9.bundle,music,,,,138.66845703125,44100,2,Assets/Tracks/Demonkin.ForgedReigns.0/Chart_EZ.json,a3f9198a903da6f0389c402feaa0900f.bundle,UnityEngine.TextAsset,a3f9198a903da6f0389c402feaa0900f.bundle,3,0.0,23,426,192.0,,Assets/Tracks/Demonkin.ForgedReigns.0/Chart_HD.json,7b7968f4e358fa32424d4f6862bad2b8.bundle,UnityEngine.TextAsset,7b7968f4e358fa32424d4f6862bad2b8.bundle,3,0.0,23,513,192.0,,Assets/Tracks/Demonkin.ForgedReigns.0/Chart_IN.json,73e0513e7635a973fbdcec8c5af11f48.bundle,UnityEngine.TextAsset,73e0513e7635a973fbdcec8c5af11f48.bundle,3,0.0,24,829,192.0,,,,,,,,,,,,,,,,,,,,,
DerRichter.Ωμεγα.0,DerRichter,Ωμεγα,0,11,Assets/Tracks/DerRichter.Ωμεγα.0/Illustration.jpg,c5c5ed20f995640287e477f6dd89ad8b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c5c5ed20f995640287e477f6dd89ad8b.bundle,Illustration,2048,1080,3,Assets/Tracks/DerRichter.Ωμεγα.0/IllustrationBlur.jpg,7e47b4a5a3f3ce8c75ebfe70a3350e36.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7e47b4a5a3f3ce8c75ebfe70a3350e36.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DerRichter.Ωμεγα.0/IllustrationLowRes.jpg,3c1eba398fd70d8f7ed91223b4b77bba.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,3c1eba398fd70d8f7ed91223b4b77bba.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DerRichter.Ωμεγα.0/music.wav,3a2dc7677ff4236e3c7d15ca3c5a51d6.bundle,UnityEngine.AudioClip,3a2dc7677ff4236e3c7d15ca3c5a51d6.bundle,music,,,,146.21092224121094,44100,2,Assets/Tracks/DerRichter.Ωμεγα.0/Chart_EZ.json,1a1d829c2c7d55a7ac0f68eaaf719e20.bundle,UnityEngine.TextAsset,1a1d829c2c7d55a7ac0f68eaaf719e20.bundle,3,0.0,14,310,192.0,,Assets/Tracks/DerRichter.Ωμεγα.0/Chart_HD.json,2b97620049498782357b5ec62ad6171e.bundle,UnityEngine.TextAsset,2b97620049498782357b5ec62ad6171e.bundle,3,0.0,14,615,192.0,,Assets/Tracks/DerRichter.Ωμεγα.0/Chart_IN.json,45a9fcdd09775786497def5c2a941f01.bundle,UnityEngine.TextAsset,45a9fcdd09775786497def5c2a941f01.bundle,3,0.0,17,1149,192.0,,Assets/Tracks/DerRichter.Ωμεγα.0/Chart_AT.json,ad6f5ecfe678b845b56d96a7fe9e2720.bundle,UnityEngine.TextAsset,ad6f5ecfe678b845b56d96a7fe9e2720.bundle,3,0.0,24,1306,192.0,,,,,,,,,,,
DerSchneid.Ωμεγα.0,DerSchneid,Ωμεγα,0,11,Assets/Tracks/DerSchneid.Ωμεγα.0/Illustration.jpg,8232c9117c28b2a17c28288c22f73f60.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8232c9117c28b2a17c28288c22f73f60.bundle,Illustration,2048,1080,3,Assets/Tracks/DerSchneid.Ωμεγα.0/IllustrationBlur.jpg,c7344cdc39f7ad3f730b603a33f60eae.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c7344cdc39f7ad3f730b603a33f60eae.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DerSchneid.Ωμεγα.0/IllustrationLowRes.jpg,166a31e087124c3c35d447c113340249.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,166a31e087124c3c35d447c113340249.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DerSchneid.Ωμεγα.0/music.wav,1b885447077b9f0a3add271a4c4dc3b2.bundle,UnityEngine.AudioClip,1b885447077b9f0a3add271a4c4dc3b2.bundle,music,,,,153.51351928710938,44100,2,Assets/Tracks/DerSchneid.Ωμεγα.0/Chart_EZ.json,01367117acdca28729565fb4043c0887.bundle,UnityEngine.TextAsset,01367117acdca28729565fb4043c0887.bundle,3,0.0,11,457,222.0,,Assets/Tracks/DerSchneid.Ωμεγα.0/Chart_HD.json,cb6aa9a22c9f37badc8f589f1e1158e7.bundle,UnityEngine.TextAsset,cb6aa9a22c9f37badc8f589f1e1158e7.bundle,3,0.0,18,710,222.0,,Assets/Tracks/DerSchneid.Ωμεγα.0/Chart_IN.json,30ef905233cac56db7c0a1f1e112b86f.bundle,UnityEngine.TextAsset,30ef905233cac56db7c0a1f1e112b86f.bundle,3,0.0,20,1426,222.0,,Assets/Tracks/DerSchneid.Ωμεγα.0/Chart_AT.json,7bfb5eee5495306e1c83f8b5653f7c77.bundle,UnityEngine.TextAsset,7bfb5eee5495306e1c83f8b5653f7c77.bundle,3,0.0,24,1555,222.0,,,,,,,,,,,
DevIAtiOnshortver.polysha.0,DevIAtiOnshortver,polysha,0,10,Assets/Tracks/DevIAtiOnshortver.polysha.0/Illustration.jpg,0e325267c5540823672ece9a44cb5898.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,0e325267c5540823672ece9a44cb5898.bundle,Illustration,2048,1080,3,Assets/Tracks/DevIAtiOnshortver.polysha.0/IllustrationBlur.jpg,9465d55d404d022a8e8759d86a7a4b5a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,9465d55d404d022a8e8759d86a7a4b5a.bundle,IllustrationBlur,256,135,3,Assets/Tracks/DevIAtiOnshortver.polysha.0/IllustrationLowRes.jpg,14b708cea4afc49837e9809b1520bca9.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,14b708cea4afc49837e9809b1520bca9.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/DevIAtiOnshortver.polysha.0/music.wav,5d332a996b531e2294ce296a3d0d5b56.bundle,UnityEngine.AudioClip,5d332a996b531e2294ce296a3d0d5b56.bundle,music,,,,171.86834716796875,44100,2,Assets/Tracks/DevIAtiOnshortver.polysha.0/Chart_EZ.json,b5a48578d531a5a96ddc9b64ddb7c810.bundle,UnityEngine.TextAsset,b5a48578d531a5a96ddc9b64ddb7c810.bundle,3,0.0,15,222,140.0;155.0,,Assets/Tracks/DevIAtiOnshortver.polysha.0/Chart_HD.json,2121745c3b58ae0c21d2702f878ef84c.bundle,UnityEngine.TextAsset,2121745c3b58ae0c21d2702f878ef84c.bundle,3,0.0,23,827,140.0;155.0,,Assets/Tracks/DevIAtiOnshortver.polysha.0/Chart_IN.json,0f777e2f38b0fced48d87e97e99494df.bundle,UnityEngine.TextAsset,0f777e2f38b0fced48d87e97e99494df.bundle,3,0.0,24,1117,155.0,,,,,,,,,,,,,,,,,,,,,
