trackFolder,trackPath,trackKey,sourceIdentityCandidate,identityConfidence,sourceTitle,sourceArtist,indexRaw,artworkRoleCandidate,trackArtworkStatus,IllustrationPath,IllustrationBundle,IllustrationSourceBundlePath,IllustrationObjectPathId,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationDecodedPixelSha256,IllustrationNormalizedRGBHash,IllustrationReadStatus,IllustrationReadError,IllustrationBlurPath,IllustrationBlurBundle,IllustrationBlurSourceBundlePath,IllustrationBlurObjectPathId,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationBlurDecodedPixelSha256,IllustrationBlurNormalizedRGBHash,IllustrationBlurReadStatus,IllustrationBlurReadError,IllustrationLowResPath,IllustrationLowResBundle,IllustrationLowResSourceBundlePath,IllustrationLowResObjectPathId,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,IllustrationLowResDecodedPixelSha256,IllustrationLowResNormalizedRGBHash,IllustrationLowResReadStatus,IllustrationLowResReadError,musicKey,chartEZKey,chartEZStatus,chartEZErrorVariant,chartHDKey,chartHDStatus,chartHDErrorVariant,chartINKey,chartINStatus,chartINErrorVariant,chartATKey,chartATStatus,chartATErrorVariant,chartLegacyKey,chartLegacyStatus,chartLegacyErrorVariant,specialEvidence
FlutterEcho.Cansol.0,Assets/Tracks/FlutterEcho.Cansol.0/,Assets/Tracks/FlutterEcho.Cansol.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/FlutterEcho.Cansol.0/,medium,FlutterEcho,Cansol,0,regular-track,current-primary-illustration,Assets/Tracks/FlutterEcho.Cansol.0/Illustration.jpg,f39cad543878af78180baf58f5785b44.bundle,assets/aa/Android/f39cad543878af78180baf58f5785b44.bundle,-8478442037255447152,Illustration,2048,1080,Texture2D-decoded-RGB,40b8db22ebc0efe0befb214b29f3c97301adafd1edac2f77daf557856a1c876f,34ed3093dd0dcb012397837ed936e39bf261de873d9d0e03fbecedab5b754d41,read,,Assets/Tracks/FlutterEcho.Cansol.0/IllustrationBlur.jpg,ff93b6eae2f42550c8572ba0ee6753ce.bundle,assets/aa/Android/ff93b6eae2f42550c8572ba0ee6753ce.bundle,-3785697443454546058,IllustrationBlur,256,135,Texture2D-decoded-RGB,6b6deaebae99029cf4a30eb41bc7bc5e804a289543c0334f867615df1e11a487,f6de3730d0a9d7d5d1c429c1af7ace3fb38a0ee95a849f423162eafa63b67179,read,,Assets/Tracks/FlutterEcho.Cansol.0/IllustrationLowRes.jpg,4d79e4431313707796b0c4d9e49343aa.bundle,assets/aa/Android/4d79e4431313707796b0c4d9e49343aa.bundle,3679334978863477846,IllustrationLowRes,512,270,Texture2D-decoded-RGB,81ea5de69488b0bcbf8109b07a32e0e8766adb92d73d78ffdcce709358522ce4,0d2f58a38f7cfda2d85c57684c5f91eb1c146b22dc091122d8480229ef46442a,read,,Assets/Tracks/FlutterEcho.Cansol.0/music.wav,Assets/Tracks/FlutterEcho.Cansol.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/FlutterEcho.Cansol.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/FlutterEcho.Cansol.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
FracturedAngel.DJRaisei.0,Assets/Tracks/FracturedAngel.DJRaisei.0/,Assets/Tracks/FracturedAngel.DJRaisei.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/FracturedAngel.DJRaisei.0/,medium,FracturedAngel,DJRaisei,0,regular-track,current-primary-illustration,Assets/Tracks/FracturedAngel.DJRaisei.0/Illustration.jpg,6098a899514dabcd4ec544e9b32cb145.bundle,assets/aa/Android/6098a899514dabcd4ec544e9b32cb145.bundle,5692942491361657468,Illustration,2048,1080,Texture2D-decoded-RGB,cac1cd60302d7480b0507cd184e6c0391bb893cfaf5e10c2ac412b6955ef5778,7ee2d0e0782b9954fedc673fa959f04f89b7cd87958886e290e2dfd3d8f968d7,read,,Assets/Tracks/FracturedAngel.DJRaisei.0/IllustrationBlur.jpg,5694019e8e5097043854c6734d9e11a0.bundle,assets/aa/Android/5694019e8e5097043854c6734d9e11a0.bundle,4858914624943751307,IllustrationBlur,256,135,Texture2D-decoded-RGB,bb5b1aafbdccb055e402c2d81e60e41329b6958cb4ab470902e89af8ba1bf31f,bdc3590298a3b4af423ff876d09a2fcfbb76dd1f73f4a7877b6110bde56e9ea0,read,,Assets/Tracks/FracturedAngel.DJRaisei.0/IllustrationLowRes.jpg,2be545b88eee111298c3609349f7e512.bundle,assets/aa/Android/2be545b88eee111298c3609349f7e512.bundle,5495668025666498413,IllustrationLowRes,512,270,Texture2D-decoded-RGB,b8967dca4bc47a10ff33bd1e46eb774c19636d510a5689b6bd592f724eb3709b,856c19aefe2f5711234d5f3a89ee2fa0cfa5d0702ab31b797e099650a5beb95c,read,,Assets/Tracks/FracturedAngel.DJRaisei.0/music.wav,Assets/Tracks/FracturedAngel.DJRaisei.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/FracturedAngel.DJRaisei.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/FracturedAngel.DJRaisei.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/,medium,FreakyUndulationsNobleKnightsofTune,JehezukielKURORAK,0,regular-track,current-primary-illustration,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/Illustration.jpg,f8f6b05084a908653dc7837adbb2ed6e.bundle,assets/aa/Android/f8f6b05084a908653dc7837adbb2ed6e.bundle,6134302599958146274,Illustration,2048,1080,Texture2D-decoded-RGB,7941254b81d5b5a1abfc4d001b88cf99aec245e7af4c6d8ea2dc2e472b0e8328,29679783b8a063ee2537287aa781aa8c46868872d7661e6a7a3ffee0e6444d91,read,,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/IllustrationBlur.jpg,14ad8f629ae37d634308f25c783d36bb.bundle,assets/aa/Android/14ad8f629ae37d634308f25c783d36bb.bundle,451344187310422775,IllustrationBlur,256,135,Texture2D-decoded-RGB,f42fa9b07da2557948bb10c6fc355f770042320ecea086b96e22be81643c785a,e8cda04e78a9268a53da5901497e7d045a7f3c087bc99439f2676008c12087b0,read,,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/IllustrationLowRes.jpg,4292923a0695cec72bfdfb11db10ebf2.bundle,assets/aa/Android/4292923a0695cec72bfdfb11db10ebf2.bundle,-7662077990275349976,IllustrationLowRes,512,270,Texture2D-decoded-RGB,88c2b21e66843893b66d98b7d9538cce0cc6d23e6fcd529b3f864f87c86457c1,5d88f4b363bc43189ac65967b29d0edb7a95d5df090b05c46e1e0c5abd4219bc,read,,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/music.wav,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/FreakyUndulationsNobleKnightsofTune.JehezukielKURORAK.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
FrozenHeart.A39沙包P.0,Assets/Tracks/FrozenHeart.A39沙包P.0/,Assets/Tracks/FrozenHeart.A39沙包P.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/FrozenHeart.A39沙包P.0/,medium,FrozenHeart,A39沙包P,0,regular-track,current-primary-illustration,Assets/Tracks/FrozenHeart.A39沙包P.0/Illustration.jpg,29809468ee4bbeb3f3e296afcf6062b9.bundle,assets/aa/Android/29809468ee4bbeb3f3e296afcf6062b9.bundle,-4048966539131015874,Illustration,2048,1080,Texture2D-decoded-RGB,74c38ec66588c3f27bc6130217d0eb697b0b150e076efc65598d91efc5498901,744bff1b0a5f0a211d25b6d64b779724ad2849bdbf668d518212428bf27f795d,read,,Assets/Tracks/FrozenHeart.A39沙包P.0/IllustrationBlur.jpg,46fc28c0f187ff352e61a8c4495c3fe9.bundle,assets/aa/Android/46fc28c0f187ff352e61a8c4495c3fe9.bundle,-624313621698123326,IllustrationBlur,256,135,Texture2D-decoded-RGB,0bda95a2f766a844e9115e6f1e1490105d537445843e30f849f1217994c82f62,b8cb0098ed988eb1d7db06a3021abbe4b667365e0418f66ccf0931906aaae85f,read,,Assets/Tracks/FrozenHeart.A39沙包P.0/IllustrationLowRes.jpg,26e1a433e2f17e1226d8815836362f34.bundle,assets/aa/Android/26e1a433e2f17e1226d8815836362f34.bundle,6520399328761038326,IllustrationLowRes,512,270,Texture2D-decoded-RGB,198d3499d44da24488cadf32e9f5ae804abce9ab1416e86ea2e94873723c0655,8b5d3fa2da229e4aa7b7735bf35abcd99524a38bb54bee7d917317066edad3cc,read,,Assets/Tracks/FrozenHeart.A39沙包P.0/music.wav,Assets/Tracks/FrozenHeart.A39沙包P.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/FrozenHeart.A39沙包P.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/FrozenHeart.A39沙包P.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
FutureMind.RayNauticaRekuMochizuki.0,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/,medium,FutureMind,RayNauticaRekuMochizuki,0,regular-track,current-primary-illustration,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/Illustration.jpg,87dba5372f22d414f3576e3060450dcd.bundle,assets/aa/Android/87dba5372f22d414f3576e3060450dcd.bundle,3383179774035727799,Illustration,2048,1080,Texture2D-decoded-RGB,b35b588104514eee4cc226043c413f6c1dac3b84f24404c30f71682420e60f80,e134e44a19a88a8897e5726d929ec9a63fe1c7a03bd2e36a3181e56f7767d1ab,read,,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/IllustrationBlur.jpg,2974a93e5a81d4bba7154c0689271fe8.bundle,assets/aa/Android/2974a93e5a81d4bba7154c0689271fe8.bundle,5604536803890458278,IllustrationBlur,256,135,Texture2D-decoded-RGB,9081d2105af5d2ed975637fa3db0bfd4f4f89f163ba21470419924c2a0d9b5db,684b174ce25744037b91fd6406424fce6ed9d411a8ae3aea00e4c77c5a7ff1df,read,,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/IllustrationLowRes.jpg,ca55d3d7617205463f8067025942ac48.bundle,assets/aa/Android/ca55d3d7617205463f8067025942ac48.bundle,1770239062554786653,IllustrationLowRes,512,270,Texture2D-decoded-RGB,0380110a39ee3d3f9f31b19ec23c72036c3d40673589c9f8cd184c7fc677a17d,183d3fd885b42ece002cf42ea840697c34131c7f80cb1de0a583b02f246ea913,read,,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/music.wav,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/FutureMind.RayNauticaRekuMochizuki.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GOODBOUNCE.EBIMAYO.0,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GOODBOUNCE.EBIMAYO.0/,medium,GOODBOUNCE,EBIMAYO,0,regular-track,current-primary-illustration,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/Illustration.jpg,7a2a3120b7d61e230acfdef19ceb0480.bundle,assets/aa/Android/7a2a3120b7d61e230acfdef19ceb0480.bundle,-8855218905132010860,Illustration,2048,1080,Texture2D-decoded-RGB,5267c542bd4d47ddabbd95c37f84d4a30a6f5c9759e22f69104596ebb4fced1e,1900039cc04fd5515e5f043ec8ddc8242b61c3c63e17eae8d974d5b56f51727d,read,,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/IllustrationBlur.jpg,201c3dd801e0c86466ce387a915bd9a8.bundle,assets/aa/Android/201c3dd801e0c86466ce387a915bd9a8.bundle,5057867607802290962,IllustrationBlur,256,135,Texture2D-decoded-RGB,c65b1487a6c01f45e1a7479b7d0ea0667f782487375ebbcd45ecf1ae58884306,43c961a0c1ee433cd705f36ce87e005619e1a11b248946777d4e45b6170ccd64,read,,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/IllustrationLowRes.jpg,8e1648424ddf69b2fc033b92cb92fe55.bundle,assets/aa/Android/8e1648424ddf69b2fc033b92cb92fe55.bundle,8312989813754935167,IllustrationLowRes,512,270,Texture2D-decoded-RGB,9b34d04bf0c77d41ae6caee1fb8b86cbde4846683ebdb7a4afbf4894c759319a,8563a2d87f999ec359c619322d22c583216e6d61be7f56a465e31a7c9360b4ad,read,,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/music.wav,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GOODBOUNCE.EBIMAYO.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GOODFORTUNE.EBIMAYO.0,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GOODFORTUNE.EBIMAYO.0/,medium,GOODFORTUNE,EBIMAYO,0,regular-track,current-primary-illustration,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/Illustration.jpg,755eb083f57b336c654f553f041abad6.bundle,assets/aa/Android/755eb083f57b336c654f553f041abad6.bundle,1143276992435688977,Illustration,2048,1080,Texture2D-decoded-RGB,aa7ea5c48c16703866d8f5b1d10766ed011d9df32e9e0adae43d64fd48c5a9c6,b72db55b2a6ecfc9fe6558d043191ae2998a7482bc363bf28bbd6d9e01b5db56,read,,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/IllustrationBlur.jpg,d806c8ae5451e6868d7b7face8ed200f.bundle,assets/aa/Android/d806c8ae5451e6868d7b7face8ed200f.bundle,-8558527250876356944,IllustrationBlur,256,135,Texture2D-decoded-RGB,d3ab72a573e55e2912be73091338223fdc6340a88ae63b8fab62527f7baa73a7,659fc6640cae3c52a77f9904ea56101848c4df26a13a007bd1356a889db1fc8c,read,,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/IllustrationLowRes.jpg,5fb7b635cb5b1edda9200b0f49e7c6a7.bundle,assets/aa/Android/5fb7b635cb5b1edda9200b0f49e7c6a7.bundle,3436456617500225655,IllustrationLowRes,512,270,Texture2D-decoded-RGB,9f8f66d0ac5b94b1758b66eb3d2c06e2b21727212b33b836f79e6f25115c6ca5,572a26006d3132a45976c5a7e329c354ff95bf83da6156243d03feccf1508d5e,read,,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/music.wav,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GOODFORTUNE.EBIMAYO.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GOODRAGE.EBIMAYO.0,Assets/Tracks/GOODRAGE.EBIMAYO.0/,Assets/Tracks/GOODRAGE.EBIMAYO.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GOODRAGE.EBIMAYO.0/,medium,GOODRAGE,EBIMAYO,0,regular-track,current-primary-illustration,Assets/Tracks/GOODRAGE.EBIMAYO.0/Illustration.jpg,1566fd80dfffcc1fcae69e33693ed893.bundle,assets/aa/Android/1566fd80dfffcc1fcae69e33693ed893.bundle,-2143479567978155618,Illustration,2048,1080,Texture2D-decoded-RGB,7dff0eb280c95a3090be8f2257d553de7357564e6c42923b3391e4a43a704a30,f407a6f3dffbca787040c2eb6fe021df088635ab9c3d22b2f25dced716bf238b,read,,Assets/Tracks/GOODRAGE.EBIMAYO.0/IllustrationBlur.jpg,018f410dabe6f116f657afb1c1508e5f.bundle,assets/aa/Android/018f410dabe6f116f657afb1c1508e5f.bundle,-2365142857608775895,IllustrationBlur,256,135,Texture2D-decoded-RGB,73c5b6cc4b29373c350b8d89a8fe8ea27c6e8d57b6a9a11d2949b9baa2821b6e,cf2d836626fd58325fb3653420ae6af691022cd094c6b689f08e137aa8d975e9,read,,Assets/Tracks/GOODRAGE.EBIMAYO.0/IllustrationLowRes.jpg,dde82c09fba0152fb6a32d3eac6cb2ee.bundle,assets/aa/Android/dde82c09fba0152fb6a32d3eac6cb2ee.bundle,8660066681858219885,IllustrationLowRes,512,270,Texture2D-decoded-RGB,d0776d1013c2f14c919719730b505114ff5342b3f23bb9d22887f14f2941823f,9f212c3c4eab87ab6ee8aeb323605960733862add36f0e97106fba16748a4f76,read,,Assets/Tracks/GOODRAGE.EBIMAYO.0/music.wav,Assets/Tracks/GOODRAGE.EBIMAYO.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GOODRAGE.EBIMAYO.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GOODRAGE.EBIMAYO.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GOODTEK.EBIMAYO.0,Assets/Tracks/GOODTEK.EBIMAYO.0/,Assets/Tracks/GOODTEK.EBIMAYO.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GOODTEK.EBIMAYO.0/,medium,GOODTEK,EBIMAYO,0,regular-track,current-primary-illustration,Assets/Tracks/GOODTEK.EBIMAYO.0/Illustration.jpg,b249b8b2d4a52b5e336b8a3957ec189f.bundle,assets/aa/Android/b249b8b2d4a52b5e336b8a3957ec189f.bundle,-6016739857228456391,Illustration,2048,1080,Texture2D-decoded-RGB,0879e2c938d14407ce462a2bb0e90e10547463da49305a0ba1ec47bd9676870e,7d691fb02ee644e4b9467a4d306feb291345d0f415b28c92c06466d0ac4a7fb1,read,,Assets/Tracks/GOODTEK.EBIMAYO.0/IllustrationBlur.jpg,7744327893bdb929f33cfd18e37afe79.bundle,assets/aa/Android/7744327893bdb929f33cfd18e37afe79.bundle,6989629515548630298,IllustrationBlur,256,135,Texture2D-decoded-RGB,8e5e55a701fce40c4a06d25cb9973232eea42e53547f93a7e3c5bfc6ca035833,55307176eecfc882de86b94f6af9c0b56d73a90cc07c753ef19e6ad34449b001,read,,Assets/Tracks/GOODTEK.EBIMAYO.0/IllustrationLowRes.jpg,5090218b1866290d8db8a8c9ca7c126d.bundle,assets/aa/Android/5090218b1866290d8db8a8c9ca7c126d.bundle,1149729933805390844,IllustrationLowRes,512,270,Texture2D-decoded-RGB,efac9f7f9bf62ee7a1cb102d8e1a5fb473d42840807c9591d1716fbc8ba73ac0,801609cc3d2ec6e52e0fba8892d3cdba59b792b5c17f91a1740dffa536cba7d2,read,,Assets/Tracks/GOODTEK.EBIMAYO.0/music.wav,Assets/Tracks/GOODTEK.EBIMAYO.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GOODTEK.EBIMAYO.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GOODTEK.EBIMAYO.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GOODWORLD.EBIMAYO.0,Assets/Tracks/GOODWORLD.EBIMAYO.0/,Assets/Tracks/GOODWORLD.EBIMAYO.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GOODWORLD.EBIMAYO.0/,medium,GOODWORLD,EBIMAYO,0,regular-track,current-primary-illustration,Assets/Tracks/GOODWORLD.EBIMAYO.0/Illustration.jpg,67c293e7bfb46dcbe384f176f96b28e4.bundle,assets/aa/Android/67c293e7bfb46dcbe384f176f96b28e4.bundle,-8347881686259094959,Illustration,2048,1080,Texture2D-decoded-RGB,6dbacc33723895a8eb1cd3a990715ae2dbb786d77d904724e9c902095b498dee,d8b3ac50462c75b0413096dac33768fa4fb985cbc7756fd3e58bd0a25f9ae747,read,,Assets/Tracks/GOODWORLD.EBIMAYO.0/IllustrationBlur.jpg,1a5d98d6446f241e2e6b86511406bae6.bundle,assets/aa/Android/1a5d98d6446f241e2e6b86511406bae6.bundle,-1013108520555207754,IllustrationBlur,256,135,Texture2D-decoded-RGB,35c734339c7b60972f99deaca0c2d17873d97c68fa0a665a82a773e7ed61dc93,616b8c350b749e1b8055d7dd637a9d34da8c4a971b7119ecd62b340edc320d0b,read,,Assets/Tracks/GOODWORLD.EBIMAYO.0/IllustrationLowRes.jpg,c522454f27326a6b934f77a7d0b85bb4.bundle,assets/aa/Android/c522454f27326a6b934f77a7d0b85bb4.bundle,-6563782260684184723,IllustrationLowRes,512,270,Texture2D-decoded-RGB,e954d1f8d75324f45fe5344ae4184fb7d1fed061d99ea53efdd983b97b149d08,7a40542493febe768884cc58cf7c27313d970402db945bdc35789f2014991334,read,,Assets/Tracks/GOODWORLD.EBIMAYO.0/music.wav,Assets/Tracks/GOODWORLD.EBIMAYO.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GOODWORLD.EBIMAYO.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GOODWORLD.EBIMAYO.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GVNGlitterVomitusandNeon.SaltySaltUnfold33.0,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/,medium,GVNGlitterVomitusandNeon,SaltySaltUnfold33,0,regular-track,current-primary-illustration,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/Illustration.jpg,e5faafb89b982af08a92fbf0c1dc21c9.bundle,assets/aa/Android/e5faafb89b982af08a92fbf0c1dc21c9.bundle,-8435299459039253512,Illustration,2048,1080,Texture2D-decoded-RGB,d570ceb7b2ef28f0e6041a8270b2a05eae9563de117a6a688eaea7ae65bfb352,e53e485281f7afeac0ade6a970769815014661822da629e97bac06f7e72806aa,read,,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/IllustrationBlur.jpg,2cb26039afefe080fe49918563f8d28f.bundle,assets/aa/Android/2cb26039afefe080fe49918563f8d28f.bundle,-1619603875889238248,IllustrationBlur,256,135,Texture2D-decoded-RGB,3cb8006f1d3e6fbf6a02b31352eda575022389e64ea9c7d6be7d1c7f71e98428,bcff85dcf9e366855bb4b26bba725cd53eba7fe52e10899d39424aa24503fe91,read,,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/IllustrationLowRes.jpg,7e059e050076e9cd72baac107cf0efd6.bundle,assets/aa/Android/7e059e050076e9cd72baac107cf0efd6.bundle,8992838950072935285,IllustrationLowRes,512,270,Texture2D-decoded-RGB,713fc87b30f19417579d7cafeea5e250b8da001e39a5996ab95f52e1c1d884f5,03f2ad86a4895668bcf23a442038976b007d0014bf76123807ab1b6752ecceec,read,,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/music.wav,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GVNGlitterVomitusandNeon.SaltySaltUnfold33.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GetBack.CAP3.0,Assets/Tracks/GetBack.CAP3.0/,Assets/Tracks/GetBack.CAP3.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GetBack.CAP3.0/,medium,GetBack,CAP3,0,regular-track,current-primary-illustration,Assets/Tracks/GetBack.CAP3.0/Illustration.jpg,e38022111b5b7dfa35e39c30d440f011.bundle,assets/aa/Android/e38022111b5b7dfa35e39c30d440f011.bundle,6122058492875446228,Illustration,2048,1080,Texture2D-decoded-RGB,f35e5d5f578464c7b1c1c65ea5c61c6d64bed94c64fb2b6cb38be08b8a21a8e2,6e9e5a0c8843f16b9c80675aa2e543caba99c40268366f05075170328d230475,read,,Assets/Tracks/GetBack.CAP3.0/IllustrationBlur.jpg,1c9fbe9ebfe33a6c02f0159a4b1da68d.bundle,assets/aa/Android/1c9fbe9ebfe33a6c02f0159a4b1da68d.bundle,254888082966593323,IllustrationBlur,256,135,Texture2D-decoded-RGB,c3d8172338181f666932f97f01184e7156d10adbe3617f3e2bb5247f6668fcbb,d43666a416312c2b01331868254f45c17e3571c20647178f0db82e32d308c7f4,read,,Assets/Tracks/GetBack.CAP3.0/IllustrationLowRes.jpg,e759b8453f17b4fa57436bca68eb4917.bundle,assets/aa/Android/e759b8453f17b4fa57436bca68eb4917.bundle,8773556530853761925,IllustrationLowRes,512,270,Texture2D-decoded-RGB,5dc304c2f0a1e90daf73efe88629c3da87250c4a9858d675cf389b30ca0b9e74,b2d98d358c6e8aa3033870849bccffb69e30008e4368327c9bc83faa85886a06,read,,Assets/Tracks/GetBack.CAP3.0/music.wav,Assets/Tracks/GetBack.CAP3.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GetBack.CAP3.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GetBack.CAP3.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
GetReady.iF.0,Assets/Tracks/GetReady.iF.0/,Assets/Tracks/GetReady.iF.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/GetReady.iF.0/,medium,GetReady,iF,0,regular-track,current-primary-illustration,Assets/Tracks/GetReady.iF.0/Illustration.jpg,e0be0d215037f8deebb4784630eb1c70.bundle,assets/aa/Android/e0be0d215037f8deebb4784630eb1c70.bundle,7491375054430596874,Illustration,2048,1080,Texture2D-decoded-RGB,6fcc985b3b8d2ff82489d5f4f46b13cdb9b8dec29fb1bf5e9d1d09974c98a609,016ab1b5f043e85793d12ad3bb9da99d3466aff2b4be59fa5c7bb116e650fe4d,read,,Assets/Tracks/GetReady.iF.0/IllustrationBlur.jpg,a9e6e7b6ce5721eefe4fb3d4fca19af1.bundle,assets/aa/Android/a9e6e7b6ce5721eefe4fb3d4fca19af1.bundle,2909882474264736321,IllustrationBlur,256,135,Texture2D-decoded-RGB,2b5f0cefec4c16762f843ca19245d7ae652c3b30089ec036357af4e9f5380c66,4723dbb8c22b1202335c7a94fc57ef21b5ce83c57058622ac94b693d0647bb1a,read,,Assets/Tracks/GetReady.iF.0/IllustrationLowRes.jpg,c454ae01005b7a64c8516906b1122ea4.bundle,assets/aa/Android/c454ae01005b7a64c8516906b1122ea4.bundle,4662931412144219995,IllustrationLowRes,512,270,Texture2D-decoded-RGB,f244685d4bdb5cca8165b97f1837ba42ac303fcba4612c4b1e8b3a2daa3689ed,211ca658b1e8c18a922801e3592d2d2aac65e181fff544f511522a3d7bc273e6,read,,Assets/Tracks/GetReady.iF.0/music.wav,Assets/Tracks/GetReady.iF.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/GetReady.iF.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/GetReady.iF.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
